upc_code,genre,title,books_available,price_in_pounds
f28f7299d38c0932,Romance,Imperfect Harmony,1,34.74
3455b45888fb5053,Sports and Games,Icing (Aces Hockey #2),1,40.44
6fe02600f322a0a9,Sequential Art,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",1,45.24
6717a70913b3db79,Science Fiction,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),1,34.96
eb0fe24bbc845ecc,Sequential Art,"Giant Days, Vol. 1 (Giant Days #1-4)",1,56.760000000000005
72e6fbf4f6382557,Sequential Art,"Fruits Basket, Vol. 1 (Fruits Basket #1)",1,40.28
a492f49a3e2b6a71,Default,Frankenstein,1,38
e564c3f1a93ccf2e,Music,Forever Rockers (The Rocker #12),1,28.8
6390772a3094939d,Romance,Fighting Fate (Fighting #6),1,39.24
2e69730561ed70ad,Classics,Emma,1,32.93
df56868afd166557,Nonfiction,"Eat, Pray, Love",1,51.32
0072b94dfa30608e,Romance,Deep Under (Walker Security #1),1,47.09
a812f6969ddf3e39,Religion,Choosing Our Religion: The Spiritual Lives of America's Nones,1,28.419999999999998
1774749f2cee292f,Childrens,Charlie and the Chocolate Factory (Charlie Bucket #1),1,22.85
a96404cb928895f3,Romance,Charity's Cross (Charles Towne Belles #4),1,41.24
230ac636ea0ea415,Fiction,Bright Lines,1,39.07
a2b4b685dfa94733,Womens Fiction,Bridget Jones's Diary (Bridget Jones #1),1,29.82
abc0b15f2c907ff0,Romance,Bounty (Colorado Mountain #7),1,37.260000000000005
95cdfd514098c38b,Mystery,Blood Defense (Samantha Brinkman #1),1,20.3
099fae4a0705d63b,Sequential Art,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",1,34.65
08672cd59171d5e4,Philosophy,Beyond Good and Evil,1,43.379999999999995
cd2a2a70dd5d176d,Classics,Alice in Wonderland (Alice's Adventures in Wonderland #1),1,55.53
bfd5e1701c862ac3,Sequential Art,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",1,57.06
19fec36a1dfb4c16,Historical Fiction,A Spy's Devotion (The Regency Spies of London #1),1,16.97
f684a82adc49f011,Mystery,1st to Die (Women's Murder Club #1),1,53.98
228ba5e7577e1d49,Travel,"1,000 Places to See Before You Die",1,26.08
